화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2020-11-11 10:05,경상남도,하동군,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,20900,"자동차,철도차량",자동차,화물자동차
2020-11-11 10:05,대전광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,77,주거,공동주택,아파트
2020-11-11 10:16,광주광역시,광산구,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,495,기타,야외,쓰레기
2020-11-11 10:36,경기도,평택시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,18,주거,공동주택,다세대주택
2020-11-11 10:53,충청남도,서천군,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,임야,들불,기타 들불
2020-11-11 10:59,대구광역시,달성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,4961,주거,단독주택,단독주택
2020-11-11 11:00,서울특별시,강동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,5,생활서비스,음식점,한식
2020-11-11 11:01,전라남도,고흥군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,27,임야,들불,기타 들불
2020-11-11 11:08,부산광역시,서구,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,임야,산불,국유림
2020-11-11 11:25,전라남도,강진군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,338,기타,야외,쓰레기
2020-11-11 11:31,전라북도,완주군,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"불씨,불꽃,화원방치",쓰레기류,기타 쓰레기,0,0,0,55,기타,야외,쓰레기
2020-11-11 11:39,경기도,화성시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",위험물등,시너,0,0,0,313,기타서비스,기타건축물,기타 건축물
2020-11-11 11:44,경상북도,성주군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,1,0,1,0,기타,야외,쓰레기
2020-11-11 11:48,서울특별시,중랑구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,아파트
2020-11-11 11:52,전라남도,곡성군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,2035,기타,야외,기타야외
2020-11-11 11:52,전라북도,부안군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,1735,기타,야외,볏짚
2020-11-11 11:53,전라북도,전주시완산구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,870,"판매,업무시설",일반업무,일반빌딩
2020-11-11 11:55,강원도,춘천시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,102,산업시설,창고시설,"창고, 물품저장소"
2020-11-11 12:07,충청남도,아산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,12,주거,공동주택,아파트
2020-11-11 12:12,경기도,파주시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,666,임야,들불,논밭두렁
2020-11-11 12:15,대전광역시,유성구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,121,주거,공동주택,아파트
2020-11-11 12:22,서울특별시,강남구,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,44,기타,야외,기타야외
2020-11-11 12:26,전라북도,익산시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,2739,주거,단독주택,단독주택
2020-11-11 12:31,서울특별시,성동구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마",쓰레기류,분진,0,0,0,41,산업시설,공장시설,그 밖의 공업
2020-11-11 12:32,강원도,원주시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,35,기타,야외,기타야외
2020-11-11 12:35,충청북도,영동군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,3795,기타,야외,기타야외
2020-11-11 12:42,광주광역시,서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",기타,기타,0,0,0,155,생활서비스,음식점,한식
2020-11-11 12:44,전라남도,해남군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,0,기타,야외,쓰레기
2020-11-11 12:46,서울특별시,성동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),기타,기타,0,0,0,0,생활서비스,일상서비스,일반상점
2020-11-11 12:54,경상남도,창원시 의창구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,897,기타,야외,쓰레기
2020-11-11 12:59,강원도,양양군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,기타,도로,전봇대
2020-11-11 13:07,경상북도,구미시,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,3575,"자동차,철도차량",자동차,화물자동차
2020-11-11 13:10,전라남도,강진군,임야,"불꽃, 불티",비화,부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,880,임야,들불,들판
2020-11-11 13:21,대구광역시,서구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,정비불량,쓰레기류,분진,0,0,0,1670,산업시설,공장시설,방직공업
2020-11-11 13:30,서울특별시,성동구,"건축,구조물",미상,미상,미상,미상,쓰레기류,쓰레기,0,0,0,8,산업시설,공장시설,그 밖의 공업
2020-11-11 13:50,충청남도,아산시,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,불장난,"종이,목재,건초등","풀, 나뭇잎",0,0,0,0,임야,들불,묘지
2020-11-11 13:50,전라남도,여수시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,6088,교육시설,학교,고등학교
2020-11-11 13:53,경상북도,영주시,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,303,기타,야외,쓰레기
2020-11-11 13:59,경상북도,문경시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,정비불량,"자동차,철도차량,선박,항공기",부품,0,0,0,9163,"자동차,철도차량",자동차,화물자동차
2020-11-11 14:18,경상북도,김천시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",부주의,기타(부주의),"종이,목재,건초등",종이,0,0,0,990,"자동차,철도차량",자동차,화물자동차
2020-11-11 14:20,대구광역시,달성군,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등",종이,0,0,0,0,기타,야외,공터
2020-11-11 14:20,경상남도,진주시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,45,기타,야외,기타야외
2020-11-11 14:20,전라남도,무안군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,625,주거,단독주택,단독주택
2020-11-11 14:25,경기도,파주시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",화학적 요인,화학적 발화(유증기 확산),위험물등,시너,0,0,0,2929,산업시설,공장시설,그 밖의 공업
2020-11-11 14:27,경기도,포천시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",1,0,1,181,기타,야외,기타야외
2020-11-11 15:10,전라남도,나주시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,231,임야,들불,들판
2020-11-11 15:19,경상북도,김천시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),0,0,0,40255,기타서비스,기타건축물,기타 건축물
2020-11-11 15:29,전라남도,담양군,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,330,기타,야외,기타야외
2020-11-11 15:33,경상북도,경산시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",0,0,0,78,기타,야외,쓰레기
2020-11-11 15:34,경기도,성남시분당구,"자동차,철도차량",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,49,"자동차,철도차량",자동차,승용자동차
2020-11-11 15:44,경기도,성남시분당구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,53,주거,공동주택,아파트
2020-11-11 15:47,경상남도,의령군,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,72,기타,야외,기타야외
2020-11-11 15:50,서울특별시,마포구,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,가구,"침대, 매트리스",0,0,0,489,"자동차,철도차량",자동차,화물자동차
2020-11-11 15:54,전라북도,정읍시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등",건초,0,0,0,33,기타,야외,기타야외
2020-11-11 16:07,인천광역시,부평구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,416,"판매,업무시설",판매시설,할인점(마트)
2020-11-11 16:07,충청북도,보은군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,합성고무(타이어),0,0,0,46,기타,야외,야적장
2020-11-11 16:08,경기도,용인시처인구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,363,기타서비스,기타건축물,기타 건축물
2020-11-11 16:08,전라북도,전주시덕진구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,55,기타,야외,기타야외
2020-11-11 16:11,경기도,이천시,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,495,임야,들불,기타 들불
2020-11-11 16:15,부산광역시,해운대구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2020-11-11 16:36,충청남도,서산시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),기타,기타,0,0,0,8800,산업시설,공장시설,그 밖의 공업
2020-11-11 16:37,광주광역시,광산구,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),쓰레기류,폐목재,0,0,0,840,기타,야외,쓰레기
2020-11-11 16:43,경상북도,상주시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,110,기타,야외,기타야외
2020-11-11 16:46,서울특별시,구로구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,20274,"판매,업무시설",판매시설,상가빌딩
2020-11-11 16:54,경상북도,칠곡군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,26116,산업시설,공장시설,그 밖의 공업
2020-11-11 17:02,제주특별자치도,제주시,"자동차,철도차량",작동기기,전기적 아크(단락),교통사고,교통사고,"자동차,철도차량,선박,항공기",전기배선,0,0,0,17490,"자동차,철도차량",자동차,승용자동차
2020-11-11 17:20,광주광역시,서구,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,424,주거,공동주택,아파트
2020-11-11 17:26,경상남도,김해시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2020-11-11 17:27,전라북도,정읍시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,0,0,0,14457,주거,단독주택,단독주택
2020-11-11 17:29,경기도,안성시,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,56650,"자동차,철도차량",자동차,화물자동차
2020-11-11 17:40,강원도,철원군,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,유류 취급중,기타,기타,0,0,0,72,기타,야외,기타야외
2020-11-11 17:47,전라북도,순창군,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","목재, 합판",0,0,0,9610,주거,단독주택,단독주택
2020-11-11 17:48,부산광역시,동래구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,0,0,0,231,주거,공동주택,주상복합아파트
