연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
30381,0,0,0,666,2017-08-27 11:46,서울특별시,동대문구,이문동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스",주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
30382,0,0,0,293,2017-08-27 12:15,서울특별시,광진구,구의동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",주거,공동주택,아파트
30383,0,0,0,1772,2017-08-27 12:34,전라남도,목포시,상동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,기타,기타,생활서비스,음식점,한식
30384,0,0,0,672,2017-08-27 12:49,서울특별시,성북구,하월곡동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,가연물 근접방치,기타,기타,주거,공동주택,아파트
30385,0,0,0,2029,2017-08-27 12:51,경기도,동두천시,동두천동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,한식
30386,0,0,0,2436,2017-08-27 13:00,충청남도,서산시,읍내동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,공동주택,연립주택
30387,0,1,1,3271,2017-08-27 13:07,경상남도,창원시 성산구,남양동,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","전기,전자","기타(전기,전자)",주거,공동주택,아파트
30388,0,0,0,2233,2017-08-27 13:12,충청북도,청주시청원구,내수읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판","판매,업무시설",숙박시설,호텔
30389,0,0,0,61,2017-08-27 13:49,광주광역시,동구,호남동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,운수자동차시설,자동차시설,주차장
30390,0,0,0,17391,2017-08-27 14:00,경상북도,경산시,와촌면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,산업시설,공장시설,식료품공업
30391,0,0,0,3521,2017-08-27 14:15,경상북도,포항시북구,흥해읍,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,우레탄,산업시설,창고시설,기타 창고
30392,0,0,0,0,2017-08-27 14:30,부산광역시,동래구,온천동,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",임야,산불,사유림
30393,0,0,0,1203,2017-08-27 14:33,서울특별시,강남구,신사동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,스티로폼,"판매,업무시설",일반업무,일반회사
30394,0,0,0,330,2017-08-27 14:37,부산광역시,남구,용당동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,공터
30395,0,0,0,14,2017-08-27 14:44,대전광역시,대덕구,비래동,"자동차,철도차량","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,"자동차,철도차량",자동차,화물자동차
30396,0,0,0,321,2017-08-27 14:52,전라북도,부안군,진서면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",기타서비스,기타건축물,기타 건축물
30397,0,0,0,73,2017-08-27 14:58,부산광역시,부산진구,부전동,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","목재, 합판",생활서비스,음식점,일식
30398,0,0,0,17,2017-08-27 14:59,서울특별시,금천구,독산동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
30399,0,0,0,239,2017-08-27 15:00,서울특별시,중구,명동2가,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",생활서비스,음식점,패스트푸드
30400,0,0,0,14300,2017-08-27 15:01,경상북도,청도군,운문면,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",교통사고,교통사고,"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,오토바이
30401,0,0,0,206,2017-08-27 15:03,경상북도,경주시,사정동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",주거,단독주택,단독주택
30402,0,0,0,1430,2017-08-27 15:08,충청북도,제천시,금성면,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,기타 승합자동차
30403,0,0,0,33,2017-08-27 15:10,경기도,안성시,원곡면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,창고시설,"냉장, 냉동창고"
30404,0,0,0,360,2017-08-27 15:26,경상남도,진주시,평거동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,주거,공동주택,아파트
30405,0,0,0,70,2017-08-27 15:54,전라남도,고흥군,두원면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,임야,들불,논밭두렁
30406,0,0,0,1,2017-08-27 16:42,경상남도,거제시,일운면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
30407,0,0,0,371,2017-08-27 16:47,서울특별시,서초구,우면동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치","침구,직물류","기타(침구,직물류)",주거,단독주택,다가구주택
30408,0,0,0,220,2017-08-27 16:58,경기도,가평군,설악면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
30409,0,0,0,1693,2017-08-27 17:00,인천광역시,부평구,부평동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",가스누출(폭발),가스누출(폭발),가연성가스,프로판가스,주거,공동주택,연립주택
30410,0,0,0,3,2017-08-27 17:26,경상남도,창원시 마산합포구,자산동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,주거,단독주택,단독주택
30411,0,0,0,8029,2017-08-27 17:43,전라북도,장수군,계북면,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,자동제어 실패,"종이,목재,건초등","목재, 합판",기타서비스,기타건축물,기타 건축물
30412,0,0,0,226,2017-08-27 17:45,경기도,하남시,망월동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",가구,기타(가구),주거,공동주택,아파트
30413,0,0,0,2132,2017-08-27 17:52,대전광역시,동구,가양동,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,주거,공동주택,기숙사
30414,0,0,0,179,2017-08-27 18:00,강원도,원주시,흥업면,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,생활서비스,음식점,한식
30415,0,0,0,53,2017-08-27 18:23,경기도,안산시단원구,원시동,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,쓰레기류,쓰레기,기타,야외,쓰레기
30416,0,0,0,170,2017-08-27 18:36,서울특별시,구로구,구로동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치","간판,차양막등",차양막,주거,단독주택,다가구주택
30417,0,0,0,20,2017-08-27 18:47,서울특별시,강서구,화곡동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
30418,0,0,0,0,2017-08-27 19:10,부산광역시,부산진구,전포동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
30419,0,1,1,584,2017-08-27 19:25,경상북도,경주시,동천동,"건축,구조물",작동기기,전기적 아크(단락),부주의,기타(부주의),"전기,전자","콘센트, 스위치류",산업시설,작업장,공업사
30420,0,0,0,1061,2017-08-27 19:37,충청남도,금산군,남이면,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",식품,기타(식품),주거,기타주택,기타 주택
30421,0,0,0,955,2017-08-27 19:54,인천광역시,중구,중산동,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,창고시설,기타 창고
30422,0,0,0,606,2017-08-27 20:02,광주광역시,광산구,우산동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,주거,공동주택,아파트
30423,0,0,0,1320,2017-08-27 20:07,충청북도,청주시서원구,남이면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차
30424,0,1,1,2032,2017-08-27 20:22,충청북도,청주시상당구,용암동,"건축,구조물",기타,기타,부주의,"불씨,불꽃,화원방치",식품,튀김유,생활서비스,음식점,중식
30425,0,0,0,220,2017-08-27 20:40,경상북도,성주군,월항면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,화물자동차
30426,0,0,0,126,2017-08-27 20:55,충청남도,공주시,신관동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 기판","판매,업무시설",일반업무,일반빌딩
30427,0,0,0,130,2017-08-27 20:57,전라남도,나주시,동강면,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,합성수지,합성고무(타이어),산업시설,동식물시설,기타 동식물시설
30428,0,0,0,103,2017-08-27 20:58,부산광역시,금정구,장전동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,"침구,직물류","행주, 기름걸레",주거,공동주택,다세대주택
30429,0,0,0,26,2017-08-27 21:01,서울특별시,종로구,삼청동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치",식품,튀김유,생활서비스,음식점,일반주점
30430,0,0,0,25410,2017-08-27 21:38,충청남도,당진시,송악읍,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,화물자동차
30431,0,0,0,0,2017-08-27 21:49,부산광역시,사하구,감천동,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",기타,야외,쓰레기
30432,0,0,0,2508,2017-08-27 21:52,경기도,광명시,노온사동,"자동차,철도차량",미상,미상,미상,미상,미상,미상,"자동차,철도차량",자동차,화물자동차
30433,0,0,0,93,2017-08-27 22:08,서울특별시,성북구,동선동4가,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,오락시설,노래연습장
30434,0,0,0,55,2017-08-27 22:12,경상남도,창녕군,창녕읍,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,"자동차,철도차량",자동차,화물자동차
30435,0,0,0,29600,2017-08-27 22:15,충청남도,계룡시,두마면,"건축,구조물",미상,미상,미상,미상,미상,미상,산업시설,공장시설,식료품공업
30436,0,0,0,1147,2017-08-27 22:16,강원도,춘천시,남산면,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,생활서비스,일상서비스,관리사무소
30437,0,0,0,13,2017-08-27 22:40,서울특별시,송파구,삼전동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,다세대주택
30438,0,0,0,17,2017-08-27 22:53,서울특별시,구로구,개봉동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,생활서비스,일상서비스,기타 일상서비스
30439,0,0,0,330,2017-08-27 23:00,경기도,용인시처인구,모현면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,"의료,복지시설",노유자시설,유치원
30440,0,0,0,0,2017-08-27 23:20,경상남도,김해시,주촌면,기타(쓰레기 화재등),"불꽃, 불티",비화,부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,기타,야외,기타야외
30441,0,0,0,0,2017-08-27 23:32,대구광역시,달서구,대천동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,기타야외
30442,0,0,0,1053,2017-08-27 23:56,경기도,성남시분당구,야탑동,"건축,구조물",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,공장시설,"전기, 전자공업"
30443,0,0,0,5741,2017-08-27 23:57,서울특별시,서초구,양재동,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,화학적 폭발,"전기,전자",전자기기 부속품,생활서비스,일상서비스,일반상점
30444,0,0,0,18,2017-08-28 00:21,서울특별시,강남구,청담동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,빨래삶기,"침구,직물류","행주, 기름걸레",주거,공동주택,아파트
30445,0,0,0,15573,2017-08-28 00:50,서울특별시,강북구,미아동,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,단독주택,단독주택
